CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,IsSenior,CreditScoreBucket,ProductsPerBalance,IsLowCredit,HighBalance,AgeBucket
544,Germany,Male,44,2,108895.93,1,0,0,69228.2,1,1.5729995868508355,0.04545454442148763,0,medium,9.182995333293602e-06,1,1,"(30, 45]"
573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1,1.3395698005821333,0.05357142761479594,1,medium,6.465345714642786e-06,1,1,"(45, 60]"
555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,2.0530788727865272,0.13999999720000006,1,medium,1.561743530477425e-05,1,1,"(45, 60]"
692,France,Female,31,2,0.0,2,1,0,91829.17,1,0.0,0.06451612695109267,0,good,2.0,0,0,"(30, 45]"
476,France,Female,40,4,0.0,2,0,0,182547.04,0,0.0,0.09999999750000006,0,low,2.0,1,0,"(30, 45]"
770,Spain,Male,46,9,190678.02,1,1,1,14725.36,0,12.948954727561908,0.19565216965973545,1,excellent,5.244415457977495e-06,0,1,"(45, 60]"
641,France,Female,40,7,0.0,1,1,0,126996.67,0,0.0,0.17499999562500013,0,medium,1.0,0,0,"(30, 45]"
705,France,Female,35,5,0.0,1,1,0,133991.11,1,0.0,0.14285713877551032,0,good,1.0,0,0,"(30, 45]"
784,France,Male,38,5,136712.91,1,0,1,169920.92,0,0.8045678542653572,0.13157894390581729,0,excellent,7.31454465752607e-06,0,1,"(30, 45]"
727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1,1.9279168478772974,0.019230768860946754,1,good,6.46266322344587e-06,0,1,"(45, 60]"
576,France,Female,41,4,112609.91,1,0,0,191035.18,1,0.5894721066528716,0.09756097323022017,0,medium,8.880134260525911e-06,1,1,"(30, 45]"
646,Spain,Male,69,10,115462.44,1,1,0,40421.87,0,2.856434895197663,0.14492753413148501,1,medium,8.660750104102216e-06,0,1,"(60, 100]"
638,France,Male,34,5,133501.36,1,0,1,155643.04,0,0.8577406352326595,0.1470588192041524,0,medium,7.490504287714465e-06,0,1,"(30, 45]"
632,Germany,Male,30,1,58668.02,1,1,1,78670.52,0,0.7457433864585394,0.033333332222222255,0,medium,1.7044770817716064e-05,0,0,"(0, 30]"
850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1,0.8549271076868011,0.1590909054752067,0,excellent,1.1220919024686696e-05,0,0,"(30, 45]"
492,France,Female,28,9,0.0,2,1,0,95957.09,0,0.0,0.32142855994898,0,low,2.0,1,0,"(0, 30]"
673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0,1.2838270437598338,0.12987012818350482,1,good,2.6139854495113937e-05,0,0,"(60, 100]"
609,Spain,Male,34,7,140694.78,2,1,0,46266.63,0,3.0409558681269644,0.20588234688581333,0,medium,1.421506743130462e-05,0,1,"(30, 45]"
701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0,0.5047903570572505,0.19444443904321004,0,good,2.095352800837135e-05,0,0,"(30, 45]"
651,France,Male,34,4,91562.99,1,1,1,123954.15,0,0.7386843441648491,0.11764705536332191,0,good,1.0921323983369444e-05,0,0,"(30, 45]"
508,France,Male,31,8,72541.48,1,1,0,129803.08,0,0.5588579254008544,0.2580645078043707,0,medium,1.3785026373512458e-05,1,0,"(30, 45]"
616,Spain,Female,43,3,120867.18,1,1,0,18761.92,1,6.442154107551778,0.06976744023796651,0,medium,8.273476112571564e-06,0,1,"(30, 45]"
489,France,Male,34,5,0.0,1,0,0,43540.59,0,0.0,0.1470588192041524,0,low,1.0,1,0,"(30, 45]"
567,Spain,Female,45,1,157320.51,1,1,0,62193.92,0,2.529515907623615,0.022222221728395074,1,medium,6.356409876818497e-06,1,1,"(30, 45]"
714,Spain,Male,27,3,0.0,3,1,1,129130.09,0,0.0,0.11111110699588492,0,good,3.0,0,0,"(0, 30]"
678,Germany,Female,30,1,139676.95,2,0,1,16146.0,0,8.650870184030047,0.033333332222222255,0,good,1.4318652299808236e-05,0,1,"(0, 30]"
581,France,Female,55,6,0.0,1,1,1,22442.13,0,0.0,0.10909090710743806,1,medium,1.0,1,0,"(45, 60]"
748,Spain,Male,60,3,0.0,2,1,1,78194.37,0,0.0,0.049999999166666684,1,good,2.0,0,0,"(45, 60]"
781,France,Female,19,3,0.0,2,1,1,124297.32,0,0.0,0.15789472853185638,0,excellent,2.0,0,0,"(0, 30]"
691,Spain,Male,21,3,103000.94,1,1,1,104648.58,0,0.9842554958606773,0.14285713605442207,0,good,9.70855500391546e-06,0,1,"(0, 30]"
507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1,0.8065984728324891,0.06451612695109267,0,medium,7.44945156020196e-06,1,1,"(30, 45]"
724,Germany,Male,34,6,118235.7,2,0,0,157137.23,0,0.7524359440423352,0.17647058304498286,0,good,1.6915221754328394e-05,0,1,"(30, 45]"
705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,0.0,0.052631578024007405,1,good,2.0,0,0,"(45, 60]"
708,Spain,Female,64,5,0.0,3,0,1,112520.07,1,0.0,0.07812499877929689,1,good,3.0,0,0,"(60, 100]"
580,Germany,Male,38,9,115442.19,2,1,0,128481.5,1,0.8985121593311216,0.2368420990304711,0,medium,1.7324538589067055e-05,1,1,"(30, 45]"
850,France,Male,38,5,0.0,2,1,0,16491.64,0,0.0,0.13157894390581729,0,excellent,2.0,0,0,"(30, 45]"
714,Spain,Male,25,2,0.0,1,1,1,132979.43,0,0.0,0.07999999680000013,0,good,1.0,0,0,"(0, 30]"
559,France,Female,43,1,0.0,2,1,1,196645.87,0,0.0,0.023255813412655504,0,medium,2.0,1,0,"(30, 45]"
577,Spain,Female,44,8,115557.0,1,0,1,127506.76,0,0.9062813610752382,0.18181817768595052,0,medium,8.653663095588363e-06,1,1,"(30, 45]"
647,Germany,Female,35,3,166518.63,2,1,0,147930.46,0,1.125654784003743,0.0857142832653062,0,medium,1.2010595987992526e-05,0,1,"(30, 45]"
554,Spain,Male,30,6,135370.12,1,1,1,179689.05,1,0.7533576475541868,0.19999999333333354,0,medium,7.387099995922321e-06,1,1,"(0, 30]"
549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,35.454234156046546,0.092592590877915,1,medium,1.0766774122661335e-05,1,0,"(45, 60]"
528,France,Female,26,10,102073.67,2,0,0,166799.93,0,0.6119527148445928,0.3846153698224858,0,medium,1.959349954303061e-05,1,1,"(0, 30]"
720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1,0.7268209751683381,0.06521738988657848,1,good,1.03046465712319e-05,0,0,"(45, 60]"
743,Spain,Male,41,7,0.0,1,1,0,163736.09,1,0.0,0.1707317031528853,0,good,1.0,0,0,"(30, 45]"
615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1,0.6046522446735996,0.333333319444445,0,medium,1.8428242313326743e-05,0,1,"(0, 30]"
635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0,0.6978870923902414,0.04545454442148763,0,medium,2.529537088388982e-05,0,0,"(30, 45]"
686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,1.1443191138965134,0.06666666518518523,1,good,4.038996783208329e-05,0,0,"(30, 45]"
840,Spain,Female,36,6,0.0,2,1,0,141364.27,0,0.0,0.16666666203703717,0,excellent,2.0,0,0,"(30, 45]"
695,France,Male,43,1,100421.1,1,1,1,101141.28,0,0.9928794652293024,0.023255813412655504,0,good,9.957967419522197e-06,0,1,"(30, 45]"
564,France,Male,26,7,84006.88,2,0,0,183490.99,0,0.4578256403736346,0.26923075887574005,0,medium,2.380729045894266e-05,1,0,"(0, 30]"
805,France,Female,31,4,0.0,2,1,0,4798.12,0,0.0,0.12903225390218534,0,excellent,2.0,0,0,"(30, 45]"
558,Spain,Male,45,4,0.0,1,1,0,131807.14,0,0.0,0.0888888869135803,1,medium,1.0,1,0,"(30, 45]"
657,France,Female,39,4,80293.81,1,1,0,97192.76,0,0.8261295388583869,0.10256409993425386,0,good,1.2454105066068406e-05,0,0,"(30, 45]"
641,France,Female,42,7,125437.14,2,0,0,164128.58,0,0.7642614101653457,0.1666666626984128,0,medium,1.5944113967251108e-05,0,1,"(30, 45]"
755,France,Male,36,8,0.0,2,1,0,176809.87,0,0.0,0.22222221604938291,0,excellent,2.0,0,0,"(30, 45]"
483,France,Male,48,1,0.0,2,1,1,110059.38,0,0.0,0.020833332899305567,1,low,2.0,1,0,"(45, 60]"
545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,1.1765502940288401,0.04545454442148763,0,medium,7.840834816819281e-06,1,1,"(30, 45]"
678,France,Male,66,8,0.0,2,1,1,47117.03,0,0.0,0.12121211937557395,1,good,2.0,0,0,"(60, 100]"
781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1,0.6638368232063533,0.1874999960937501,1,excellent,1.207799777716529e-05,0,0,"(45, 60]"
571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,2.0273717528830186,0.13636363016528952,0,medium,9.249145147759718e-06,1,1,"(0, 30]"
634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,0.0,0.28571427755102063,0,medium,1.0,0,0,"(30, 45]"
523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,0.41948158822327364,0.2962962853223598,0,medium,3.242037030222755e-05,1,0,"(0, 30]"
501,France,Female,40,2,0.0,2,0,0,141946.92,0,0.0,0.04999999875000003,0,medium,2.0,1,0,"(30, 45]"
662,France,Male,74,6,0.0,2,1,0,123583.85,0,0.0,0.08108107998539081,1,good,2.0,0,0,"(60, 100]"
573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1,1.0217350786169348,0.0,1,medium,6.277264119716968e-06,1,1,"(45, 60]"
648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,4.768983091546165,0.15151514692378343,0,medium,7.211612657937923e-06,0,1,"(30, 45]"
662,France,Female,22,2,126362.57,2,1,1,97382.8,0,1.2975861240250068,0.09090908677685969,0,good,1.582734644169993e-05,0,1,"(0, 30]"
725,France,Male,39,4,160652.45,2,1,0,57643.55,0,2.7869978514025076,0.10256409993425386,0,good,1.2449156865289852e-05,0,1,"(30, 45]"
563,France,Female,35,2,183572.84,1,1,1,66006.75,1,2.7811222336688126,0.057142855510204135,0,medium,5.447399259066543e-06,1,1,"(30, 45]"
628,France,Male,31,0,88421.81,1,0,0,72350.47,0,1.222131798159402,0.0,0,medium,1.1309299037205445e-05,0,0,"(30, 45]"
546,Spain,Female,45,2,0.0,1,0,0,197789.83,1,0.0,0.04444444345679015,1,medium,1.0,1,0,"(30, 45]"
688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0,1.7226788036624332,0.048780486615110086,0,good,1.771915650790509e-05,0,1,"(30, 45]"
850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,1.9129323844425494,0.19512194646044034,0,excellent,1.6425302324114578e-05,0,0,"(30, 45]"
614,France,Female,34,5,0.0,2,1,0,185561.89,0,0.0,0.1470588192041524,0,medium,2.0,0,0,"(30, 45]"
719,France,Female,37,9,101455.7,1,1,0,25803.59,1,3.931844367239913,0.24324323666910172,0,good,9.856421507894501e-06,0,1,"(30, 45]"
757,France,Female,71,0,88084.13,2,1,1,154337.47,0,0.5707242058550608,0.0,1,excellent,2.270530792200681e-05,0,0,"(60, 100]"
669,France,Male,29,7,0.0,2,1,1,138145.62,0,0.0,0.24137930202140337,0,good,2.0,0,0,"(0, 30]"
438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1,2.4666871452367105,0.11864406578569381,1,low,7.861750179680301e-06,1,1,"(45, 60]"
492,France,Male,39,7,0.0,2,0,1,71323.23,0,0.0,0.17948717488494426,0,low,2.0,1,0,"(30, 45]"
622,France,Female,39,9,83456.79,2,0,0,38882.34,0,2.1463931954160578,0.2307692248520712,0,medium,2.396420993175113e-05,0,0,"(30, 45]"
645,France,Male,42,4,98298.18,1,1,1,676.06,0,145.3986034591625,0.0952380929705216,0,medium,1.0173024841102439e-05,0,0,"(30, 45]"
728,France,Male,37,0,0.0,2,1,1,72203.8,0,0.0,0.0,0,good,2.0,0,0,"(30, 45]"
651,France,Male,35,2,86911.8,1,1,0,174094.24,0,0.4992227198297932,0.057142855510204135,0,good,1.1505785108752681e-05,0,0,"(30, 45]"
783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0,64.97348175304226,0.0476190464852608,0,excellent,7.157771894407404e-06,0,1,"(30, 45]"
732,Spain,Female,67,1,0.0,2,1,1,177783.04,0,0.0,0.0149253729115616,1,good,2.0,0,0,"(60, 100]"
553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,3.2206033709028614,0.025641024983563465,0,medium,1.3997958257808515e-05,1,1,"(30, 45]"
660,France,Male,30,7,146301.31,1,0,0,96847.91,0,1.5106295014367308,0.2333333255555558,0,good,6.8351620695531055e-06,0,1,"(0, 30]"
670,France,Female,40,3,47364.45,1,1,1,148579.43,1,0.31878201443955745,0.07499999812500005,0,good,2.111243532997153e-05,0,0,"(30, 45]"
718,France,Male,38,7,0.0,2,1,0,38308.34,0,0.0,0.18421052146814418,0,good,2.0,0,0,"(30, 45]"
787,France,Male,51,0,58137.08,1,0,1,142538.31,0,0.4078698561782592,0.0,1,excellent,1.720043042357092e-05,0,0,"(45, 60]"
775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,1.174786958258052,0.15789473268698073,0,excellent,1.1118065461057001e-05,0,1,"(30, 45]"
479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0,0.635010430020991,0.24999998958333375,0,low,1.858063115988568e-05,1,1,"(0, 30]"
660,France,Female,20,6,167685.56,1,1,0,57929.9,0,2.894628853098406,0.29999998500000075,0,good,5.96350715286902e-06,0,1,"(0, 30]"
721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,0.7783732006851436,0.05882352854671282,1,good,7.3245590487272886e-06,0,1,"(60, 100]"
659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0,0.48262528485805295,0.20512819986850772,0,good,3.838231588530827e-05,0,0,"(30, 45]"
743,France,Female,39,8,0.0,1,1,0,94263.44,0,0.0,0.20512819986850772,0,good,1.0,0,0,"(30, 45]"
670,France,Female,45,9,104930.38,1,1,0,155921.81,1,0.6729679446340896,0.19999999555555567,1,good,9.530037630306586e-06,0,1,"(30, 45]"
766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1,0.7712919377263655,0.17647058304498286,0,excellent,9.395322670143186e-06,0,1,"(30, 45]"
845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,0.6279728233015026,0.05263157756232691,0,excellent,8.864861568094725e-06,0,1,"(30, 45]"
710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1,0.7235279297577588,0.21739129962192827,1,good,8.296597382888135e-06,0,1,"(45, 60]"
602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1,0.9871880927341148,0.04651162682531101,0,medium,3.5198102399903414e-05,0,1,"(30, 45]"
604,Spain,Male,43,2,145081.72,1,1,1,23881.62,0,6.075036785357315,0.04651162682531101,0,medium,6.892619603492407e-06,0,1,"(30, 45]"
564,Spain,Female,35,9,0.0,2,1,1,105837.38,0,0.0,0.2571428497959186,0,medium,2.0,1,0,"(30, 45]"
637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0,1.3394350413822844,0.2592592496570648,0,medium,7.3613910791276655e-06,0,1,"(0, 30]"
527,France,Female,31,1,112203.25,1,1,0,182266.01,0,0.6156016143623508,0.032258063475546335,0,medium,8.912318383661937e-06,1,1,"(30, 45]"
687,France,Male,34,7,129895.19,1,0,1,28698.17,0,4.5262534160008725,0.20588234688581333,0,good,7.698455204883222e-06,0,1,"(30, 45]"
756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1,2.9560282382070966,0.14634145984533026,0,excellent,6.709116589149533e-06,0,1,"(30, 45]"
503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0,1.012835132931091,0.2142857091836736,0,medium,6.523991751325788e-06,1,1,"(30, 45]"
657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1,0.36708689001937445,0.119047616213152,0,good,2.4111299688265005e-05,0,0,"(30, 45]"
666,France,Female,40,2,0.0,2,0,0,36371.27,0,0.0,0.04999999875000003,0,good,2.0,0,0,"(30, 45]"
615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,2.1698609732888627,0.12820512491781733,0,medium,1.7668701423770463e-05,0,1,"(30, 45]"
712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0,0.768525028722573,0.2962962853223598,0,good,1.7671714503556033e-05,0,1,"(0, 30]"
764,France,Female,24,0,0.0,2,1,0,88724.49,0,0.0,0.0,0,excellent,2.0,0,0,"(0, 30]"
471,France,Male,42,3,164951.56,1,1,0,190531.77,0,0.8657430726599258,0.0714285697278912,0,low,6.062349077819708e-06,1,1,"(30, 45]"
608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0,0.7668044338107958,0.1481481426611799,0,medium,6.522046800903433e-06,0,1,"(0, 30]"
682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0.9289008868612575,0.21276595291987335,1,good,7.460848637212579e-06,0,1,"(45, 60]"
587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0,0.9611558169813322,0.0937499970703126,0,medium,1.5943109882145344e-05,1,1,"(30, 45]"
714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0,2.3367473992343,0.1714285665306124,0,good,1.5863141696799365e-05,0,1,"(30, 45]"
630,Spain,Female,31,1,0.0,2,1,1,169802.73,0,0.0,0.032258063475546335,0,medium,2.0,0,0,"(30, 45]"
648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0,0.6153900263850116,0.28571427551020445,0,medium,1.1065363211141847e-05,0,0,"(0, 30]"
785,France,Female,40,3,0.0,2,1,1,96832.82,0,0.0,0.07499999812500005,0,excellent,2.0,0,0,"(30, 45]"
601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0,2.4812254856047304,0.021276595291987336,1,medium,7.002653025125099e-06,0,1,"(45, 60]"
717,France,Female,28,1,90537.16,1,0,1,74800.99,0,1.2103738199025125,0.035714284438775556,0,good,1.104506652222665e-05,0,0,"(0, 30]"
707,France,Female,44,6,0.0,2,1,1,192542.17,0,0.0,0.13636363326446288,0,good,2.0,0,0,"(30, 45]"
771,France,Female,23,7,156123.73,1,1,0,72990.62,0,2.1389560740525435,0.3043478128544429,0,excellent,6.4051351762145556e-06,0,1,"(0, 30]"
602,France,Female,35,5,0.0,2,1,0,31050.02,0,0.0,0.14285713877551032,0,medium,2.0,0,0,"(30, 45]"
626,France,Male,38,7,141074.59,1,1,0,52795.56,1,2.672091933437734,0.18421052146814418,0,medium,7.088398496153729e-06,0,1,"(30, 45]"
588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,0.0,0.06779660902039646,1,medium,2.0,1,0,"(45, 60]"
616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0,0.7846040652570943,0.1428571394557824,0,medium,1.6963391728395744e-05,0,1,"(30, 45]"
621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0.0,0.12121211753902675,0,medium,2.0,0,0,"(30, 45]"
674,France,Male,26,6,166257.96,1,1,1,149369.41,0,1.113065653796764,0.23076922189349144,0,good,6.0147134325873324e-06,0,1,"(0, 30]"
633,Spain,Female,46,3,0.0,2,1,0,120250.58,0,0.0,0.06521738988657848,1,medium,2.0,0,0,"(45, 60]"
698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1,1.9981334426061848,0.015624999755859379,1,good,5.9044623741973105e-06,0,1,"(60, 100]"
508,France,Male,26,7,205962.0,1,1,0,156424.4,0,1.3166871664438753,0.26923075887574005,0,medium,4.855240989886533e-06,1,1,"(0, 30]"
736,France,Female,24,0,0.0,2,1,0,109355.73,1,0.0,0.0,0,good,2.0,0,0,"(0, 30]"
672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0,0.6816465432986547,0.0,1,good,1.5865144998302825e-05,0,1,"(60, 100]"
613,France,Female,21,7,105627.95,1,1,1,36560.51,0,2.8891268200884195,0.3333333174603182,0,medium,9.467101585313496e-06,0,1,"(0, 30]"
712,France,Male,32,9,100606.02,1,1,0,165693.06,0,0.6071830648754559,0.2812499912109378,0,good,9.93966425006923e-06,0,1,"(30, 45]"
624,France,Female,38,3,0.0,2,1,1,163666.85,0,0.0,0.07894736634349037,0,medium,2.0,0,0,"(30, 45]"
676,France,Male,38,1,0.0,2,0,1,35644.79,0,0.0,0.026315788781163457,0,good,2.0,0,0,"(30, 45]"
683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,0.7341576605464458,0.0,0,good,1.4474702201095589e-05,0,1,"(30, 45]"
489,France,Female,31,7,139395.08,1,0,1,6120.84,0,22.773848030209273,0.22580644432882438,0,low,7.173802878818401e-06,1,1,"(30, 45]"
739,France,Male,29,1,0.0,2,1,1,164484.78,0,0.0,0.034482757431629055,0,good,2.0,0,0,"(0, 30]"
701,France,Female,37,3,0.0,2,1,1,164268.28,0,0.0,0.08108107888970058,0,good,2.0,0,0,"(30, 45]"
666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1,0.7782597060944448,0.13999999720000006,1,good,9.16898886591344e-06,0,1,"(45, 60]"
565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0.7432403069305102,0.024999999375000016,0,medium,2.2223281531975244e-05,1,0,"(30, 45]"
666,France,Male,36,3,0.0,2,1,0,35156.54,0,0.0,0.08333333101851859,0,good,2.0,0,0,"(30, 45]"
633,France,Male,59,2,103996.74,1,1,1,103159.11,0,1.0081197869872267,0.03389830451019823,1,medium,9.615593569629493e-06,0,1,"(45, 60]"
578,France,Male,34,4,175111.11,1,1,1,74858.3,0,2.339234393482897,0.11764705536332191,0,medium,5.710627323261653e-06,1,1,"(30, 45]"
812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1,0.7217335686480857,0.16326530279050402,1,excellent,3.0266137715466527e-05,0,0,"(45, 60]"
809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,0.7432397299182917,0.2424242350780535,0,excellent,6.75416735502889e-06,0,1,"(30, 45]"
615,France,Male,36,6,0.0,1,1,1,27011.8,1,0.0,0.16666666203703717,0,medium,1.0,0,0,"(30, 45]"
684,Spain,Female,31,8,0.0,2,1,0,188637.05,0,0.0,0.2580645078043707,0,good,2.0,0,0,"(30, 45]"
544,France,Male,40,8,0.0,2,1,0,61581.2,0,0.0,0.19999999500000012,0,medium,2.0,1,0,"(30, 45]"
713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0,0.4859786068093011,0.021276595291987336,1,good,1.0417102882849887e-05,0,0,"(45, 60]"
633,France,Male,37,2,0.0,2,1,0,182258.17,0,0.0,0.054054052593133714,0,medium,2.0,0,0,"(30, 45]"
672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0,1.3709286505521776,0.4347825897920613,0,good,9.029951989551263e-06,0,1,"(0, 30]"
661,France,Male,35,5,0.0,1,1,0,155394.52,0,0.0,0.14285713877551032,0,good,1.0,0,0,"(30, 45]"
749,Spain,Female,28,3,0.0,1,1,0,3408.7,0,0.0,0.10714285331632667,0,good,1.0,0,0,"(0, 30]"
635,Spain,Female,32,8,0.0,2,1,1,19367.98,1,0.0,0.24999999218750027,0,medium,2.0,0,0,"(30, 45]"
850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1,1.556565925920439,0.014285714081632657,1,excellent,3.094423868817883e-05,0,0,"(60, 100]"
641,France,Male,41,6,0.0,2,1,0,65396.79,0,0.0,0.14634145984533026,0,medium,2.0,0,0,"(30, 45]"
633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,0.7858035351176045,0.06666666444444451,0,medium,1.8216957035853337e-05,0,1,"(0, 30]"
413,Spain,Male,35,2,0.0,2,1,1,60972.84,0,0.0,0.057142855510204135,0,low,2.0,1,0,"(30, 45]"
538,France,Male,31,1,0.0,2,1,0,1375.46,0,0.0,0.032258063475546335,0,medium,2.0,1,0,"(30, 45]"
437,France,Female,39,0,102721.49,1,0,0,22191.82,0,4.62879971067588,0.0,0,low,9.73496651025496e-06,1,1,"(30, 45]"
612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1,7.742492201324264,0.15151514692378343,0,medium,1.4392720047058437e-05,0,0,"(30, 45]"
516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1,1.322119040001049,0.01886792417230332,1,medium,6.38263107371173e-06,1,1,"(45, 60]"
826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1,1.078510868963356,0.1428571403061225,1,excellent,1.1460851736118472e-05,0,1,"(45, 60]"
660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0,1.8351399948877114,0.2608695538752368,0,good,1.2043007023240835e-05,0,1,"(0, 30]"
646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,6.848817554568618,0.13793102972651622,0,medium,9.437662540143097e-06,0,1,"(0, 30]"
767,France,Male,36,3,0.0,1,0,0,65147.27,0,0.0,0.08333333101851859,0,excellent,1.0,0,0,"(30, 45]"
640,France,Male,40,8,110340.68,1,1,1,157886.6,0,0.6988603212641296,0.19999999500000012,0,medium,9.062758515186646e-06,0,1,"(30, 45]"
778,France,Male,33,1,0.0,2,1,0,85439.73,0,0.0,0.030303029384756687,0,excellent,2.0,0,0,"(30, 45]"
679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,2.5143130967720064,0.17307691974852077,1,good,1.4719843475072422e-05,0,1,"(45, 60]"
549,France,Male,31,4,0.0,2,0,1,25684.85,0,0.0,0.12903225390218534,0,medium,2.0,1,0,"(30, 45]"
598,France,Male,47,2,0.0,2,1,1,186116.54,0,0.0,0.04255319058397467,1,medium,2.0,1,0,"(45, 60]"
655,France,Female,45,0,0.0,2,1,0,166830.71,0,0.0,0.0,1,good,2.0,0,0,"(30, 45]"
494,France,Male,30,3,85704.95,1,0,1,27886.06,0,3.073397604284241,0.09999999666666677,0,low,1.166780136034896e-05,1,0,"(0, 30]"
653,France,Female,42,1,0.0,2,1,1,5768.32,0,0.0,0.0238095232426304,0,good,2.0,0,0,"(30, 45]"
539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1,1.308534461601345,0.21052631024930765,0,medium,9.484360005819603e-06,1,1,"(30, 45]"
645,France,Female,37,1,0.0,2,1,1,68987.55,0,0.0,0.027027026296566857,0,medium,2.0,0,0,"(30, 45]"
751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0,4.004501099940715,0.2647058745674743,0,excellent,1.843075909385173e-05,0,1,"(30, 45]"
528,France,Male,35,3,156687.1,1,1,0,199320.77,0,0.7861052312772718,0.0857142832653062,0,medium,6.382105597042787e-06,1,1,"(30, 45]"
